"2023-02-20";"12:11:37";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-02-20 12:01:01.460";"1676923261460";"613209";"2023-02-20";"12:01:01";"SLCS";"";"Light Curve start ";""
"2023-02-20 12:01:01.460";"1676923261460";"613209";"2023-02-20";"12:01:01";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.024, ETRmPot: 37.580 ) ";""
"2023-02-20 12:01:01.460";"1676923261460";"613209";"2023-02-20";"12:01:01";"REG2";"";"#1: alpha: 0.154, ETRm: 61.576, Ik: 400.548 ";""
"2023-02-20 12:01:02.850";"1676923262850";"614599";"2023-02-20";"12:01:02";"FO";"10";"141";"402";"0";"0.649";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"141";"402";"0.649"
"2023-02-20 12:01:22.835";"1676923282835";"634584";"2023-02-20";"12:01:22";"F";"11";"149";"271";"65";"0.450";"12.3";"121";"0.84";"0.813";"0.425";"0.660";"0.483";"0.371";"0.179";"141";"402";"0.649"
"2023-02-20 12:01:42.821";"1676923302821";"654570";"2023-02-20";"12:01:42";"F";"12";"132";"223";"90";"0.408";"15.4";"110";"0.84";"0.805";"0.567";"0.671";"0.803";"0.328";"0.264";"141";"402";"0.649"
"2023-02-20 12:02:02.809";"1676923322809";"674558";"2023-02-20";"12:02:02";"F";"13";"126";"203";"125";"0.379";"19.9";"105";"0.84";"0.786";"0.625";"0.655";"0.980";"0.313";"0.308";"141";"402";"0.649"
"2023-02-20 12:02:22.805";"1676923342805";"694554";"2023-02-20";"12:02:22";"F";"14";"120";"184";"190";"0.348";"27.8";"100";"0.84";"0.762";"0.678";"0.635";"1.185";"0.299";"0.353";"141";"402";"0.649"
"2023-02-20 12:02:42.785";"1676923362785";"714534";"2023-02-20";"12:02:42";"F";"15";"116";"169";"285";"0.314";"37.6";"95";"0.84";"0.716";"0.716";"0.586";"1.379";"0.289";"0.397";"141";"402";"0.649"
"2023-02-20 12:03:02.774";"1676923382774";"734523";"2023-02-20";"12:03:02";"F";"16";"115";"156";"420";"0.263";"46.4";"91";"0.84";"0.631";"0.751";"0.499";"1.577";"0.286";"0.451";"141";"402";"0.649"
"2023-02-20 12:03:22.771";"1676923402771";"754520";"2023-02-20";"12:03:22";"F";"17";"115";"143";"625";"0.196";"51.5";"86";"0.84";"0.491";"0.782";"0.367";"1.811";"0.286";"0.518";"141";"402";"0.649"
"2023-02-20 12:03:42.760";"1676923422760";"774509";"2023-02-20";"12:03:42";"F";"18";"114";"140";"820";"0.186";"64.1";"85";"0.84";"0.473";"0.789";"0.353";"1.871";"0.284";"0.530";"141";"402";"0.649"
"2023-02-20 12:03:45.822";"1676923425822";"777571";"2023-02-20";"12:03:45";"SLCE";"";"Light Curve end ";""
"2023-02-20 12:07:13.499";"1676923633499";"985248";"2023-02-20";"12:07:13";"SLCS";"";"Light Curve start ";""
"2023-02-20 12:07:13.499";"1676923633499";"985248";"2023-02-20";"12:07:13";"REG2";"";"#1: alpha: 0.149, ETRm: 57.942, Ik: 389.263 ";""
"2023-02-20 12:07:14.897";"1676923634897";"986646";"2023-02-20";"12:07:14";"FO";"19";"171";"454";"0";"0.623";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"171";"454";"0.623"
"2023-02-20 12:07:34.877";"1676923654877";"1006626";"2023-02-20";"12:07:34";"F";"20";"232";"385";"65";"0.397";"10.8";"160";"0.84";"0.680";"0.205";"0.469";"0.179";"0.511";"0.092";"171";"454";"0.623"
"2023-02-20 12:07:54.871";"1676923674871";"1026620";"2023-02-20";"12:07:54";"F";"21";"198";"320";"90";"0.381";"14.4";"148";"0.84";"0.709";"0.392";"0.530";"0.419";"0.436";"0.183";"171";"454";"0.623"
"2023-02-20 12:08:14.862";"1676923694862";"1046611";"2023-02-20";"12:08:14";"F";"22";"174";"277";"125";"0.372";"19.5";"138";"0.84";"0.741";"0.509";"0.588";"0.639";"0.383";"0.245";"171";"454";"0.623"
"2023-02-20 12:08:34.852";"1676923714852";"1066601";"2023-02-20";"12:08:34";"F";"23";"150";"234";"190";"0.359";"28.6";"126";"0.84";"0.778";"0.618";"0.654";"0.940";"0.330";"0.311";"171";"454";"0.623"
"2023-02-20 12:08:54.833";"1676923734833";"1086582";"2023-02-20";"12:08:54";"F";"24";"142";"198";"285";"0.283";"33.9";"115";"0.84";"0.675";"0.707";"0.547";"1.293";"0.313";"0.404";"171";"454";"0.623"
"2023-02-20 12:09:14.828";"1676923754828";"1106577";"2023-02-20";"12:09:14";"F";"25";"127";"169";"420";"0.249";"43.9";"105";"0.84";"0.656";"0.774";"0.542";"1.686";"0.280";"0.471";"171";"454";"0.623"
"2023-02-20 12:09:34.813";"1676923774813";"1126562";"2023-02-20";"12:09:34";"F";"26";"124";"155";"625";"0.200";"52.5";"99";"0.84";"0.554";"0.802";"0.442";"1.929";"0.273";"0.527";"171";"454";"0.623"
"2023-02-20 12:09:54.806";"1676923794806";"1146555";"2023-02-20";"12:09:54";"F";"27";"123";"148";"820";"0.169";"58.2";"96";"0.84";"0.481";"0.816";"0.375";"2.068";"0.271";"0.560";"171";"454";"0.623"
"2023-02-20 12:09:58.146";"1676923798146";"1149895";"2023-02-20";"12:09:58";"SLCE";"";"Light Curve end ";""
