5,L,5,1707837760,832.5,20240213 07:22:39,07:22:39,none,cabbi,1,,,1,,1707837760,-0.000211624,-0.211624262,1.614311694,417.233,584.3907845,59.61752783,42.56466845,-0.014404025,2.964216907,-0.014443024,-0.009023377,19.54460726,16.26024854,15.8356,1.805628368,17.78831103,0.326466201,1.835284983,1.479162167,9.33262996,40.75074979,2.651331792,72.2793188,-21.53923974,3.55138001,1.614311694,400.1127571,420.664897,-5.409682534,66.96864128,-0.211624262,0.166537553,3.410807879,-0.720881232,78.4672206,45,6,1,0,55963.58495,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,84.17053663,1.614311694,#DIV/0!,0.019179059,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8634,84.17053663,0.842856709,0.195713417,6,0.5,0: Broadleaf,2,TRUE,1707837760,417.233,400.046,3.20013,0.166737,419.24,3.29743,700.209,101.954,0.0625434,16.0906,15.8356,999.9,0,0,10003.5,0,0.00160538,17.1863,418.572,400.113,3.03339,400.046,0.166737,0.326265,0.0169995,-8.39455,-40.9791,99.8634,0.89977,0.10023,0,471.943,5.00018,2197.09,794.885,29.812,34.437,32.375,36.875,32.437,85.36,9.51,0,1685732169,0,363.105004,1797.63207,-644925.3659,41592.1296,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-73.0856301,239.0033416,59.67892603,0,2.252850644,-5.77353924,2.61014872,0,0,2,0/2,3.3615,2.75679,0.102732,0.0988617,0.0250155,0.0014742,21487.6,22233,25386,26064.7,37687.4,38834.1,42499.7,42080.9,2.4778,2.58392,0.0739813,0,14.602,999.9,42.7,17.5,8.40602,60.71,7.90064,2,-0.832608,0,20.3791,5.21058,11.9021,4.99372,3.28112,9999,9999,9999,148.7,4.97183,1.8573,1.86676,1.86173,1.86417,1.86028,1.86279,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.007,-0.0973,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799499.3,-799499.3,1.24878,2.42554,2.19604,2.72095,2.14966,2.39502,21.62,15.4016,18,635.893,799.405,15.6779,16.0508,30.0003,16.0511,16.0293,25.0675,100,0,-999.9,400,0,102.972,102.99
6,D,6,1707837987,1060,20240213 07:26:27,07:26:27,none,cabbi,1,,,1,,1707837987,0.000647553,0.647552518,-0.779099778,406.21,426.8773734,43.55251158,41.44390599,0.03968434,2.965308262,0.03939164,0.024645893,0.004750342,16.52598254,15.9999,1.824687888,8.591340985,0.163847336,1.907121791,1.660840552,-28.55706606,110.8988354,7.24143765,89.58795735,-7.945850143,1.67909461,-0.779099778,400.0668613,407.5274303,-1.677744345,66.97037453,0.647552518,0.168604761,1.672766303,-0.200241239,78.47460076,23,3,1,0,55880.37781,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.021001512,-0.779099778,#DIV/0!,-37.09731839,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500018,0.021001512,0.42001512,0.09500342,6,0.5,0: Broadleaf,2,TRUE,1707837987,406.21,399.983,1.60594,0.16882,408.199,1.70133,699.899,101.961,0.0648142,16.6936,15.9999,999.9,0,0,10009,0,0.00168183,6.22711,406.864,400.051,1.43712,399.983,0.16882,0.163743,0.017213,-16.9128,-40.8606,0.0500018,0,0,0,516.2,0.0500018,419.23,5.3,30.437,35.187,33.125,37.437,32.875,0,0,0,1685732396,0,523.0684,-61.10846154,308.728463,386.9072,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-65.64161261,836.6694934,120.8774536,0,0.817358717,-7.30320981,0.895518102,0,0,2,0/2,3.36115,2.7591,0.100648,0.0988219,0.0138007,0.00149184,21534.3,22228.9,25383.5,26059.5,38119.9,38828.9,42495.8,42076.1,2.51362,2.5795,0.0517845,0,15.1369,999.9,43.8,17.6,8.67624,60.56,8.125,2,-0.824041,0,20.3798,5.20555,11.9021,4.99312,3.28084,9999,9999,9999,148.8,4.97186,1.85731,1.86676,1.86177,1.86418,1.86035,1.86279,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-1.989,-0.0954,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799495.5,-799495.6,1.24756,2.42798,2.19604,2.72095,2.14966,2.41821,21.8613,15.3491,18,662.132,797.747,15.9303,16.1904,30.0003,16.1698,16.1646,25.0548,100,0,-999.9,400,0,102.962,102.975
7,L,7,1707838398,1471.1,20240213 07:33:18,07:33:18,none,cabbi,1,,,1,,1707838398,0.00026784,0.267839538,5.18491506,443.755,27.76870587,2.833424014,45.27924633,0.02025118,2.960626569,0.020174538,0.012615948,19.58240326,17.21617185,15.85,1.807291812,23.79561964,0.467743885,1.965672219,1.339547927,-11.81172361,210.7693621,13.80794818,232.3479899,-53.29533514,5.17572679,5.18491506,400.1026695,449.9958303,-13.44260379,66.96233037,0.267839538,0.166726742,4.866244,-0.943910782,78.46469213,8,1,1,0,55646.95327,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,84.33515663,5.18491506,#DIV/0!,0.061479877,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.059,84.33515663,0.842854282,0.195708565,6,0.5,0: Broadleaf,2,TRUE,1707838398,443.755,400.031,4.58408,0.166975,445.808,4.67834,699.825,101.971,0.0655885,17.1705,15.85,999.9,0,0,9981.5,0,0.00156716,43.7242,445.799,400.098,4.41711,400.031,0.166975,0.467443,0.0170266,-3.6896,-40.964,100.059,0.89984,0.10016,0,889.09,5.00018,2806.62,796.541,31.937,36.125,34.437,38.437,34.375,85.54,9.52,0,1685732808,0,542.086476,4729.371066,-504398.5717,40856.2616,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-119.9983038,219.7144046,72.05340785,0,1.703003993,-4.555264701,0.765525549,0,0,2,0/2,3.36105,2.75964,0.107495,0.098796,0.033782,0.00147498,21370.1,22229.6,25382.6,26060.3,37341.9,38832.6,42494.7,42079.5,2.53444,2.57568,-0.00039041,0,15.8566,999.9,43.9,17.8,8.80549,60.7646,8.35336,2,-0.815724,0,20.3795,5.20974,11.9021,4.99372,3.28118,9999,9999,9999,148.9,4.97185,1.85736,1.86676,1.86185,1.86421,1.86035,1.86279,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.053,-0.0943,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799488.7,-799488.7,1.24634,2.43042,2.19604,2.71973,2.14966,2.39868,22.143,15.2265,18,679.348,797.24,16.4221,16.3375,30.0005,16.3459,16.3353,25.0417,100,0,-999.9,400,0,102.959,102.981
8,L,8,1707838691,1764.1,20240213 07:38:11,07:38:11,none,cabbi,1,,,1,,1707838691,-0.000117703,-0.117703136,1.981853224,415.064,618.5825251,63.12225823,42.35453788,-0.015065959,2.964295028,-0.01510863,-0.00943905,105.0828623,18.14194163,16.3851,1.870066969,54.15845697,1.086619249,2.006370399,0.783447719,5.190708304,177.3263672,11.65436576,299.2543036,-17.48252571,-0.022045404,1.981853224,404.3636363,421.2965091,-4.619752897,66.94034259,-0.117703136,10.72045443,10.65512909,-0.007296305,78.43885056,100,14,1,0,55696.12109,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,462.2713162,1.981853224,#DIV/0!,0.004287208,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.973,462.2713162,0.840534565,0.191069129,6,0.5,0: Broadleaf,2,TRUE,1707838691,415.064,400.067,10.6486,10.6673,417.068,10.6879,699.807,101.984,0.0593906,17.4947,16.3851,999.9,0,0,10001,0,0.00164361,14.997,419.532,404.381,-0.0186777,400.067,10.6673,1.08599,1.08789,8.12407,8.14986,549.973,0.982023,0.0179772,0,945.549,5.00018,11355.8,4677,32.875,36.687,34.937,39.125,35.062,535.18,9.8,0,1685733100,0,771.73072,3897.012806,-1075008.11,77133.8816,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-39.48504864,-107.6726482,52.10494858,0,-0.04370326,-0.021262572,0.015591416,1,1,2,1/2,3.36525,2.75362,0.102275,0.0988411,0.0660523,0.0654022,21476.4,22211.3,25361.4,26039.3,36052.5,36305.5,42459.4,42049,2.36404,2.5927,0.033769,0,15.8229,999.9,52.1,18,10.5819,60.4146,7.01923,2,-0.789955,0,20.375,5.20519,11.9021,4.99264,3.28054,9999,9999,9999,149,4.97185,1.85743,1.86679,1.86188,1.86427,1.86035,1.8628,1.86022,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.004,-0.0393,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799483.8,-799483.8,1.2561,2.43042,2.19604,2.71729,2.14966,2.40845,22.3646,15.1302,18,569.908,817.984,16.586,16.6663,30.0007,16.6643,16.6323,25.1988,13.5631,41.6408,-999.9,400,10.4456,102.874,102.903
9,L,9,1707838903,1975.6,20240213 07:41:42,07:41:42,none,cabbi,1,,,1,,1707838903,0.000648276,0.648276137,-67.73197058,478.672,1914.641142,195.398195,48.85074426,0.075507509,2.965051067,0.074455317,0.046627887,190.3995845,18.62379757,17.3241,1.984863049,54.6879718,1.109753397,2.029245848,0.875109652,-28.58897765,55.99609715,3.700598708,221.5073027,-90.70065741,0.613336562,-67.73197058,404.1763458,490.1532,-6.450363759,66.9605,0.648276137,10.32913153,10.91963818,-0.006784052,78.45436003,73,11,1,0,55684.73858,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,839.4257373,-67.73197058,#DIV/0!,-0.080688461,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.961,839.4257373,0.840298808,0.190597615,6,0.5,0: Broadleaf,2,TRUE,1707838903,478.672,400.003,10.8741,10.3462,480.782,10.9103,689.525,101.992,0.0627353,17.6744,17.3241,999.9,0,0,10004.5,0,0.00168183,78.6691,483.934,404.185,0.52793,400.003,10.3462,1.10907,1.05523,8.43393,7.70207,998.961,0.989994,0.0100064,0,1336.33,5.00018,19659.1,8549.79,34.625,37.437,36.062,40,36.437,984.02,9.95,0,1685733312,0,514.2912269,7293.787939,326014.14,150830.0976,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-52.09876356,-622.4919071,75.78956474,0,0.046508753,0.79997499,0.099095808,0,0,2,0/2,3.35354,2.75688,0.113543,0.0987757,0.0670583,0.063858,21207.1,22212.1,25361.7,26039.8,36013.7,36368.7,42459.4,42052.3,2.3532,2.59686,0.0405073,0,16.6507,999.9,60.4,18.1,12.3437,60.2846,7.50801,2,-0.778811,0,20.3713,5.20279,11.9024,4.99252,3.28058,9999,9999,9999,149,4.97184,1.85745,1.86684,1.86188,1.86432,1.86035,1.86286,1.86031,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.11,-0.0362,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799480.2,-799480.3,1.25488,2.43896,2.19604,2.71729,2.14966,2.38647,22.8889,15.0426,18,590.113,825.924,16.928,16.9217,30.001,16.9598,16.8569,25.1892,28.9242,52.0535,-999.9,400,10.2661,102.874,102.909
10,L,10,1707839146,2219.1,20240213 07:45:46,07:45:46,none,cabbi,1,,,1,,1707839146,0.000667151,0.667151023,-5.66787629,436.987,570.1686427,58.18798439,44.59626649,0.064721199,2.961552618,0.063945583,0.040034901,190.5352187,20.0463872,18.9387,2.196759149,51.79906293,1.1494749,2.219103657,1.047284249,-29.4213601,25.89737506,1.740541698,188.7517754,-43.33161349,0.649499721,-5.66787629,404.3848262,445.5389636,-9.0192445,66.95868762,0.667151023,10.70282546,11.29368485,-0.005333086,78.45419719,271,39,1,0,55307.66848,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,840.0277193,-5.66787629,#DIV/0!,-0.006747249,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.678,840.0277193,0.840298295,0.190596591,6,0.5,0: Broadleaf,2,TRUE,1707839146,436.987,400.065,11.2634,10.7126,439.028,11.2941,699.547,101.999,0.054989,19.1009,18.9387,999.9,0,0,9984,0,0.00191117,36.9221,441.965,404.397,0.550771,400.065,10.7126,1.14886,1.09268,8.95486,8.21454,999.678,0.990005,0.00999456,0,1135.12,5.00018,20305.8,8555.99,36.937,38.687,38.062,41.375,38.437,984.74,9.94,0,1685733556,0,623.8607577,6643.468788,-2428450.562,270883.6231,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-72.14714452,-262.4253993,112.4885148,0,0.073182014,0.068889968,0.030128423,0,0,2,0/2,3.36492,2.74905,0.106109,0.0986953,0.0687945,0.065517,21367.6,22192.7,25344.3,26017,35919.3,36276.1,42427.4,42019.9,2.00044,2.56968,0.0892967,0,17.457,999.9,65.6,18.6,13.8324,60.6346,6.5625,2,-0.742465,0,20.3708,5.20363,11.9067,4.99204,3.28052,9999,9999,9999,149.1,4.97184,1.85755,1.86691,1.86198,1.86433,1.8605,1.86295,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.041,-0.0307,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799476.2,-799476.2,1.25244,2.4353,2.19604,2.71851,2.14966,2.39868,23.7386,14.9989,18,384.469,807.583,17.5653,17.3867,30.0015,17.3555,17.2556,25.1485,33.5864,53.5568,-999.9,400,10.6331,102.799,102.825
11,L,11,1707839344,2417.1,20240213 07:49:04,07:49:04,none,cabbi,1,,,1,,1707839344,0.000222856,0.222856067,3.916236375,409.79,82.06845951,8.377263388,41.82994033,0.019447954,2.961301074,0.019377276,0.012117126,200.1244999,20.91992394,19.8223,2.320914743,50.34024768,1.167000112,2.318224811,1.153914631,-9.827952544,-2.985448707,-0.202306156,187.1087925,-11.43034999,0.138312653,3.916236375,404.6202017,415.9633636,-3.678421533,66.96484423,0.222856067,11.30244305,11.42789394,0.013502059,78.46343679,24,3,1,0,55167.62739,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,882.3047999,3.916236375,#DIV/0!,0.004438643,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.99,882.3047999,0.840298289,0.190596577,6,0.5,0: Broadleaf,2,TRUE,1707839344,409.79,400.041,11.4326,11.3154,411.785,11.4609,699.99,102.01,0.0665278,19.8036,19.8223,999.9,0,0,9981.5,0,0.00191117,9.74948,414.529,404.619,0.117284,400.041,11.3154,1.16624,1.15428,9.17749,9.02459,1049.99,0.990009,0.00999064,0,636.805,5.00018,11330.4,8988.81,36.687,38,37.812,38.75,37.937,1034.55,10.44,0,1685733754,0,575.6071423,1660.031626,-1379552.929,83786.41923,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-36.16456276,-72.95075225,54.10181176,0,-0.00336745,0.12435616,0.01521193,0,0,2,0/2,3.36562,2.76058,0.101007,0.0985605,0.0694791,0.0682092,21460.8,22164.9,25314,25983.8,35848.2,36127.9,42373.9,41969.4,2.47898,2.5513,0.0876844,0,18.3696,999.9,69,19.2,15.1039,60.9947,7.45593,2,-0.689079,0,20.3708,5.20219,11.9081,4.99248,3.28076,9999,9999,9999,149.2,4.97185,1.8576,1.86695,1.86204,1.86441,1.86051,1.86296,1.86047,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-1.995,-0.0283,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799472.9,-799472.9,1.25122,2.43286,2.19604,2.71606,2.14966,2.41577,24.5513,14.9551,18,661.001,800.326,18.2553,18.0375,30.0019,17.8936,17.8205,25.1249,34.9912,53.5568,-999.9,400,11.237,102.672,102.699
12,L,12,1707839691,2764.1,20240213 07:54:51,07:54:51,none,cabbi,1,,,1,,1707839691,0.000589521,0.589520595,5.642424455,420.081,221.3145045,22.58673105,42.87227622,0.047297837,2.96104543,0.046882094,0.029338357,209.5909999,21.46887438,20.7473,2.457434296,49.79127595,1.197089731,2.404215815,1.260344566,-25.99785825,-56.68670143,-3.871518968,123.0349213,-23.41803013,-0.042726046,5.642424455,404.7718913,427.323,-6.862675677,66.97944405,0.589520595,11.75606647,11.70254485,0.1180284,78.46990301,15,2,1,0,55048.74925,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,924.2955,5.642424455,#DIV/0!,0.006104568,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,924.2955,0.840268636,0.190537273,6,0.5,0: Broadleaf,2,TRUE,1707839691,420.081,399.989,11.7296,11.7658,422.094,11.7535,699.86,101.985,0.0721657,20.3922,20.7473,999.9,0,0,9982.5,0,0.00191117,20.0923,425.067,404.751,-0.036149,399.989,11.7658,1.19625,1.19994,9.55498,9.60078,1100,0.991006,0.00899361,0,723.404,5.00018,15095.9,9421.65,37.5,38.875,38.562,39.312,38.687,1085.15,9.85,0,1685734101,0,515.5768808,3533.574098,-2106111.928,210909.3435,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-40.96597442,-173.0800318,49.47744,0,-0.037854635,-0.080046976,0.051316692,0,0,2,0/2,3.36556,2.76623,0.102516,0.098197,0.0705554,0.0700002,21360.1,22099.5,25244.6,25903.8,35703.6,35957.7,42249.8,41852,2.4682,2.51136,0.122529,0,18.7194,999.9,73.6,20.4,17.3595,61.1247,7.88461,2,-0.579069,0,20.3708,5.20531,11.9093,4.99212,3.28088,9999,9999,9999,149.3,4.97185,1.85776,1.86708,1.86218,1.86447,1.86066,1.86295,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.013,-0.0239,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799467.1,-799467.2,1.25,2.44751,2.19604,2.71118,2.14966,2.41821,25.8194,14.8588,18,671.552,785.542,19.2485,19.4663,30.0014,19.2816,19.128,25.0919,40.5833,49.0634,-999.9,400,11.6822,102.378,102.401
13,L,13,1707839953,3026.1,20240213 07:59:13,07:59:13,none,cabbi,1,,,1,,1707839953,0.000593097,0.593096757,5.427847365,413.424,215.0037605,21.94566462,42.19863145,0.045602486,2.963038549,0.045216139,0.028294526,209.5701053,22.18944185,21.5805,2.586374583,50.63706438,1.272826285,2.513625742,1.313548297,-26.155567,-74.3605221,-5.115625803,103.9383904,-15.77331657,0.343312894,5.427847365,404.9431743,420.6584242,-5.117456062,66.99908539,0.593096757,12.17793183,12.45507455,0.048121983,78.50502885,0,0,1,0,54973.19182,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,924.2031026,5.427847365,#DIV/0!,0.005873003,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.89,924.2031026,0.840268666,0.190537331,6,0.5,0: Broadleaf,2,TRUE,1707839953,413.424,400.021,12.47,12.1793,415.425,12.4827,699.756,101.993,0.0780734,21.115,21.5805,999.9,0,0,9993,0,0.00191117,13.403,418.644,404.953,0.2907,400.021,12.1793,1.27185,1.24221,10.4703,10.1172,1099.89,0.990999,0.00900087,0,641.896,5.00018,9089.99,9420.69,37.125,38.437,38.312,38.375,38.25,1085.03,9.85,0,1685734363,0,546.814496,2476.403572,-4010807.77,235498.0932,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-38.64500744,-162.1122412,54.67504183,0,-0.010199675,0.161986972,0.048982431,0,0,2,0/2,3.36555,2.77222,0.101064,0.0979644,0.073682,0.0716714,21358.5,22061.6,25206.4,25857.4,35525.3,35835.3,42180.6,41784.6,2.48556,2.48508,0.132459,0,19.3909,999.9,74.6,21.3,18.5963,60.8746,7.84455,2,-0.515868,0,20.3712,5.20375,11.9141,4.99224,3.28116,9999,9999,9999,149.3,4.97185,1.85778,1.86716,1.86226,1.86451,1.86067,1.8631,1.86063,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.001,-0.0127,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799462.7,-799462.8,1.25,2.45239,2.19604,2.70752,2.14966,2.38647,26.5819,14.78,18,696.573,777.311,19.9035,20.4068,30.0016,20.2183,20.1047,25.1012,41.4447,43.0439,-999.9,400,12.1565,102.216,102.228
14,L,14,1707840423,3495.5,20240213 08:07:02,08:07:02,none,cabbi,1,,,1,,1707840423,0.000398819,0.398819308,2.987704927,418.622,255.0753835,26.03408926,42.72635943,0.030693816,2.964276011,0.030518339,0.019089644,247.6305047,23.66609576,21.8708,2.632670396,48.95987098,1.324733314,2.705753279,1.307937081,-17.58793149,71.80265469,4.975318197,306.8205461,-21.6143953,-0.34045101,2.987704927,405.3420413,426.5660242,-5.995161673,66.99428666,0.398819308,13.26562957,12.93598848,0.143292979,78.49386718,0,0,1,0,54785.59275,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1092.352502,2.987704927,#DIV/0!,0.002735111,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.05,1092.352502,0.840238839,0.190477678,6,0.5,0: Broadleaf,2,TRUE,1707840423,418.622,399.975,12.9794,13.2674,420.632,12.984,700.067,101.988,0.0762953,22.3201,21.8708,999.9,0,0,10000.5,0,0.00191117,18.6468,424.127,405.353,-0.288076,399.975,13.2674,1.32374,1.35313,11.0712,11.4023,1300.05,0.992004,0.00799577,0,693.369,5.00018,11580.7,11146.1,38.937,39.812,39.625,40.937,40.125,1284.69,10.35,0,1685734832,0,543.301236,2907.981002,-2854857.028,193522.9016,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-47.33114609,-214.6928228,69.23111611,0,-0.067312257,-0.325448482,0.093433434,0,0,2,0/2,3.36633,2.77052,0.101914,0.0978395,0.0758243,0.0763159,21352.5,22079.7,25224.2,25876,35468.1,35681.7,42210.9,41815,2.48992,2.47844,0.0501007,0,21.044,999.9,66.2,22.7,17.9737,60.9547,7.91666,2,-0.519341,0,20.3701,5.20615,11.914,4.99236,3.28138,9999,9999,9999,149.5,4.97194,1.85791,1.86722,1.86235,1.86462,1.86081,1.86311,1.8607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.01,-0.0046,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799454.9,-799455,1.25732,2.45605,2.19604,2.7002,2.14966,2.44629,27.7037,14.6837,18,705.14,778.819,21.0761,20.6286,30,20.6159,20.5869,25.2435,31.3588,34.0473,-999.9,400,13.3442,102.288,102.303
15,L,15,1707840931,4004,20240213 08:15:31,08:15:31,none,cabbi,1,,,1,,1707840931,0.001435206,1.435205606,-22.5912933,448.718,801.445874,81.80457599,45.8012037,0.09998247,2.96582594,0.098147025,0.061503992,247.4771999,22.94527184,21.7179,2.608196939,43.42525977,1.1430346,2.632188284,1.46516234,-63.29256724,23.96805185,1.654813859,209.8074984,-57.37633562,1.687402723,-22.5912933,403.8914822,458.8716727,-8.835536088,67.01898376,1.435205606,9.765762165,11.27087152,-0.060424786,78.56027912,42,6,1,0,54916.03012,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1091.6724,-22.5912933,#DIV/0!,-0.020694206,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.24,1091.6724,0.840239217,0.190478433,6,0.5,0: Broadleaf,2,TRUE,1707840931,448.718,399.967,11.1984,9.76176,450.779,11.2301,696.837,101.996,0.0752423,21.8678,21.7179,999.9,0,0,10008.5,0,0.00191117,48.7513,453.8,403.909,1.43669,399.967,9.76176,1.1422,0.995663,8.86879,6.85307,1299.24,0.991992,0.00800803,0,673.261,5.00018,13349.9,11139.1,40.125,40.25,40.812,41.312,41,1283.88,10.36,0,1685735341,0,290.255312,3975.890772,-1608421.553,292254.416,15,0,--:--:--,1755807718,1755807721,0,-0.117,-0.016,-2.009,0.03,420,15,0.09,0.01,-92.43214664,18.11563003,4.569272471,0,0.159169176,0.051203119,0.010843401,0,0,2,0/2,3.36128,2.7695,0.107309,0.0978313,0.067909,0.0604798,21227.5,22083.2,25228,25880.4,35781.5,36302.6,42218.4,41823.7,2.39316,2.4715,0.0210106,0,21.3713,999.9,58.7,23.8,17.0319,60.8147,8.40144,2,-0.520618,0,20.3674,5.20399,11.9132,4.99128,3.28114,9999,9999,9999,149.6,4.97188,1.85802,1.86726,1.86246,1.86462,1.86082,1.86317,1.86081,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.061,-0.0317,-1.140465382,-0.002493248,1.1597E-06,-3.50138E-10,-0.086309181,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,-799446.4,-799446.5,1.25854,2.46338,2.19604,2.69653,2.14966,2.44751,28.5426,14.5873,18,635.691,771.453,21.7963,20.6294,30.0006,20.6063,20.5099,25.2641,44.1459,22.5322,-999.9,400,9.79557,102.306,102.323
